row_id,x,y,accuracy,time,place_id,frequency,time in mins,time in hrs
5335,4.1664,4.1169,62,684211,3916961012,0.00000146153744970484,11403.5166666667,475.146527777778
5336,1.7803,5.0272,27,110884,6227599698,0.00000901843367843873,1848.06666666667,77.0027777777778
5337,1.3096,4.6261,98,654033,9464269806,0.0000015289748376611,10900.55,454.189583333333
5338,8.0788,5.0875,78,777741,5902501630,0.00000128577508450757,12962.35,540.097916666667
5339,7.9672,0.4853,14,296284,3280092136,0.00000337514006831283,4938.06666666667,205.752777777778
5340,0.7083,3.2769,4,164680,7017354080,0.0000060723828030119,2744.66666666667,114.361111111111
5341,5.3023,1.5469,7,169344,7493661583,0.00000590513983371126,2822.4,117.6
5342,4.9675,2.3751,10,103225,7328052751,0.00000968757568418503,1720.41666666667,71.6840277777778
5343,0.5951,9.15,9,193246,6025963246,0.00000517475135319748,3220.76666666667,134.198611111111
5344,0.4063,6.4479,63,738267,1565950009,0.00000135452349895092,12304.45,512.685416666667
5345,9.1276,5.9492,63,704490,5727297291,0.00000141946656446507,11741.5,489.229166666667
5346,6.6186,8.3609,139,98323,9466512367,0.0000101705602961667,1638.71666666667,68.2798611111111
5347,2.4208,4.5703,20,488073,3761857577,0.00000204887383649577,8134.55,338.939583333333
5348,8.6733,2.5714,24,439093,5634776070,0.00000227742186734929,7318.21666666667,304.925694444444
5349,3.6968,0.4648,66,385397,2313378993,0.00000259472699579914,6423.28333333333,267.636805555556
5350,2.0865,9.2099,84,98527,3408838541,0.0000101495021669187,1642.11666666667,68.4215277777778
5351,1.3208,3.9469,209,166261,9177430630,0.0000060146396328664,2771.01666666667,115.459027777778
5352,8.784,7.5512,58,770750,3064800638,0.00000129743756081739,12845.8333333333,535.243055555556
5353,2.73,2.2611,100,532736,2069346839,0.00000187710235463719,8878.93333333333,369.955555555556
5354,4.7412,6.2859,1,432913,3756948020,0.00000230993294264667,7215.21666666667,300.634027777778
5355,3.9539,7.4161,15,623306,2425589376,0.00000160434842597376,10388.4333333333,432.851388888889
5356,3.7496,3.9531,4,714553,2283767927,0.00000139947631596257,11909.2166666667,496.217361111111
5357,1.2347,7.5199,74,29274,2753130890,0.0000341600054656009,487.9,20.3291666666667
5358,6.6008,0.5736,6,775879,2800538946,0.0000012888607630829,12931.3166666667,538.804861111111
5359,0.9763,1.5886,11,411540,8580005325,0.00000242989745832726,6859,285.791666666667
5360,4.1461,8.7652,54,490921,1155114432,0.00000203698762122623,8182.01666666667,340.917361111111
5361,8.5475,3.9883,165,376010,4653483657,0.00000265950373660275,6266.83333333333,261.118055555556
5362,1.4421,0.8146,66,452893,1825475241,0.00000220802706157967,7548.21666666667,314.509027777778
5363,1.9568,1.633,73,711090,9465886295,0.00000140629174928631,11851.5,493.8125
5364,3.0362,7.2179,62,576420,3260811985,0.00000173484611914923,9607,400.291666666667
5365,3.1739,1.3602,12,27944,5661461383,0.000035785857429144,465.733333333333,19.4055555555556
5366,2.7665,3.2702,3,78322,1407446160,0.0000127678047036593,1305.36666666667,54.3902777777778
5367,4.0571,5.7682,65,465028,1044550867,0.00000215040814746639,7750.46666666667,322.936111111111
5368,9.6076,2.5903,10,315602,9074180230,0.00000316854772783442,5260.03333333333,219.168055555556
5369,1.857,5.3465,25,775875,7809835411,0.00000128886740776543,12931.25,538.802083333333
5370,1.3717,9.8737,42,690292,5951925686,0.00000144866230522735,11504.8666666667,479.369444444444
5371,8.0368,1.5162,170,217047,3482298421,0.00000460729703704728,3617.45,150.727083333333
5372,4.0872,9.0681,62,593128,8685922598,0.00000168597672003345,9885.46666666667,411.894444444445
5373,6.4867,1.9114,19,9539,6292159451,0.000104832791697243,158.983333333333,6.62430555555556
5374,0.6968,5.0696,60,755676,6612851702,0.00000132331845923385,12594.6,524.775
5375,6.9358,5.1554,18,594714,7447775239,0.00000168148050995941,9911.9,412.995833333333
5376,1.7149,9.9444,43,473357,8116085128,0.00000211257042781664,7889.28333333333,328.720138888889
5377,8.4766,7.8672,60,35297,2539119126,0.0000283310196333966,588.283333333333,24.5118055555556
5378,7.7739,1.6547,73,425455,7183917890,0.0000023504248392897,7090.91666666667,295.454861111111
5379,8.4796,3.3935,33,658124,1323124386,0.00000151947049492193,10968.7333333333,457.030555555556
5380,7.3529,1.1812,66,495205,8239538092,0.00000201936571722822,8253.41666666667,343.892361111111
5381,4.984,3.6254,25,719710,6402908433,0.00000138944852787928,11995.1666666667,499.798611111111
5382,4.8686,7.9537,64,182773,4630120054,0.00000547126763799905,3046.21666666667,126.925694444444
5383,3.4148,0.1487,70,286781,8676272692,0.00000348698135511069,4779.68333333333,199.153472222222
5384,7.4357,9.1901,64,493576,4512156758,0.00000202603043908132,8226.26666666667,342.761111111111
5385,4.7149,0.0315,62,398396,1021596306,0.00000251006536210203,6639.93333333333,276.663888888889
5386,4.7355,8.8582,20,373305,7865644045,0.00000267877472843921,6221.75,259.239583333333
5387,6.4821,4.0933,66,561404,8090284561,0.00000178124844140761,9356.73333333333,389.863888888889
5388,1.6178,9.1027,68,588526,7399330683,0.0000016991602749921,9808.76666666667,408.698611111111
5389,8.2013,0.9358,917,164679,5298568351,0.00000607241967706872,2744.65,114.360416666667
5390,7.2896,0.0235,5,72909,7910749436,0.000013715727825097,1215.15,50.63125
5391,3.328,0.9723,4,180172,3907476529,0.00000555025198143996,3002.86666666667,125.119444444444
5392,6.4204,8.0664,65,68404,7362910029,0.0000146190281270101,1140.06666666667,47.5027777777778
5393,8.5057,0.3307,66,628633,8097415582,0.00000159075326939566,10477.2166666667,436.550694444444
5394,6.1211,3.0713,66,720073,2826052643,0.00000138874808526358,12001.2166666667,500.050694444444
5395,4.3997,9.9492,211,525675,6963777334,0.000001902316069815,8761.25,365.052083333333
5396,3.4926,3.2034,7,276735,5161250562,0.00000361356532422715,4612.25,192.177083333333
5397,7.3581,5.2519,29,657402,9951517957,0.00000152113927246951,10956.7,456.529166666667
5398,1.0479,3.9653,171,96328,9167128027,0.0000103811975749522,1605.46666666667,66.8944444444445
5399,8.6241,5.6289,76,495450,7720290273,0.00000201836714098294,8257.5,344.0625
5400,7.84,3.2109,71,625438,9499491050,0.00000159887950524273,10423.9666666667,434.331944444444
5401,9.2298,6.5055,22,153118,3258589985,0.00000653091080082028,2551.96666666667,106.331944444444
5402,6.8857,7.1264,10,16366,4199909174,0.0000611022852254674,272.766666666667,11.3652777777778
5403,4.7663,4.5093,121,599603,4667286078,0.00000166777017459886,9993.38333333333,416.390972222222
5404,7.8226,0.9656,75,53444,4455950105,0.0000187111743132999,890.733333333333,37.1138888888889
5405,4.6375,9.4909,64,350117,4724477908,0.00000285618807427231,5835.28333333333,243.136805555556
5406,3.8304,5.7759,70,111063,1314349289,0.00000900389868813196,1851.05,77.1270833333333
5407,2.5081,0.1573,70,665085,9390303464,0.00000150356721321335,11084.75,461.864583333333
5408,1.8644,6.061,56,299105,5930980461,0.00000334330753414353,4985.08333333333,207.711805555556
5409,4.4019,3.0303,32,746535,9913451663,0.0000013395219246251,12442.25,518.427083333333
5410,8.7636,0.8862,163,663566,9304004426,0.00000150700909932094,11059.4333333333,460.809722222222
5411,5.0812,3.7831,30,515956,3741828538,0.00000193814976470862,8599.26666666667,358.302777777778
5412,0.8871,9.1111,10,188619,1954065049,0.00000530169283052079,3143.65,130.985416666667
5413,7.8889,5.0438,11,103150,7857734683,0.00000969461948618517,1719.16666666667,71.6319444444444
5414,1.8634,0.6797,12,670294,1425652125,0.00000149188266641205,11171.5666666667,465.481944444444
5415,6.1383,6.0956,66,640247,3949134684,0.00000156189720529733,10670.7833333333,444.615972222222
5416,6.9047,4.6973,61,183669,5904094072,0.00000544457692914972,3061.15,127.547916666667
5417,9.4478,0.1949,8,592815,2204100324,0.00000168686689776743,9880.25,411.677083333333
5418,1.0205,5.5966,41,753105,2104685009,0.00000132783609191281,12551.75,522.989583333333
5419,1.8493,2.4613,81,2792,8561077637,0.000358166189111748,46.5333333333333,1.93888888888889
5420,1.3747,0.5303,10,46571,8726471451,0.0000214725902385605,776.183333333333,32.3409722222222
5421,9.9398,4.1039,9,388265,4425170442,0.0000025755605063552,6471.08333333333,269.628472222222
5422,2.2513,9.3933,105,368260,3821779242,0.00000271547276380818,6137.66666666667,255.736111111111
5423,5.6944,7.3935,106,713847,5155523706,0.00000140086040846288,11897.45,495.727083333333
5424,2.4445,4.2614,61,769422,3959611268,0.00000129967690032258,12823.7,534.320833333333
5425,6.6265,6.0486,59,275557,4536185913,0.00000362901323501127,4592.61666666667,191.359027777778
5426,6.9228,5.0393,70,622950,4571090182,0.00000160526527008588,10382.5,432.604166666667
5427,8.4005,4.3426,69,596128,1456701008,0.00000167749208223737,9935.46666666667,413.977777777778
5428,4.4966,7.2218,1,271963,5708584354,0.00000367697076440545,4532.71666666667,188.863194444444
5429,9.3613,2.8311,171,699110,4658301687,0.00000143039006737137,11651.8333333333,485.493055555556
5430,9.2072,3.8194,58,584940,7942817576,0.00000170957705063767,9749,406.208333333333
5431,8.8649,5.7129,70,122046,7686106702,0.00000819363190928011,2034.1,84.7541666666667
5432,0.7862,2.9361,71,214329,2546790565,0.00000466572419038021,3572.15,148.839583333333
5433,9.4247,1.6178,61,22401,3534893699,0.0000446408642471318,373.35,15.55625
5434,7.9741,5.4512,48,632375,9894609986,0.00000158134018580747,10539.5833333333,439.149305555556
5435,4.7684,8.0853,7,278739,1055476101,0.00000358758551906981,4645.65,193.56875
5436,6.7189,9.5594,7,96049,3080283154,0.0000104113525388083,1600.81666666667,66.7006944444445
5437,3.9264,7.5856,65,199303,9743257754,0.00000501748593849566,3321.71666666667,138.404861111111
5438,9.7098,2.0866,57,509374,5740335604,0.00000196319403817235,8489.56666666667,353.731944444444
5439,5.384,1.465,47,640572,8182471004,0.00000156110476261841,10676.2,444.841666666667
5440,0.4005,3.8536,176,513762,7521406850,0.00000194642655548678,8562.7,356.779166666667
5441,6.2434,3.6767,1,196349,4179648906,0.00000509297220765066,3272.48333333333,136.353472222222
5442,2.3234,6.1562,74,494229,6133381876,0.00000202335354663526,8237.15,343.214583333333
5443,4.5936,7.0896,31,599050,7782224817,0.00000166930974042234,9984.16666666667,416.006944444445
5444,7.698,7.0972,74,743854,2117919500,0.00000134434983209071,12397.5666666667,516.565277777778
5445,3.4221,6.3532,68,539076,9638166390,0.00000185502600746462,8984.6,374.358333333333
5446,0.3755,7.2424,63,199632,4113906735,0.00000500921695920494,3327.2,138.633333333333
5447,8.1394,6.8484,348,283047,5759163082,0.00000353298215490714,4717.45,196.560416666667
5448,4.1963,9.4069,69,612573,2480501318,0.00000163245849882381,10209.55,425.397916666667
5449,3.9598,0.4079,57,590607,9004328330,0.00000169317329459353,9843.45,410.14375
5450,3.0182,2.6635,76,319421,7635076137,0.00000313066454616321,5323.68333333333,221.820138888889
5451,7.3929,3.3472,135,578961,7903345604,0.0000017272320588088,9649.35,402.05625
5452,8.1787,2.7088,47,52463,8596025940,0.0000190610525513219,874.383333333333,36.4326388888889
5453,2.5671,4.8068,67,513914,3200491165,0.00000194585086220652,8565.23333333333,356.884722222222
5454,3.2828,2.1972,159,573038,5578488228,0.0000017450849681871,9550.63333333333,397.943055555555
5455,2.4553,1.9841,66,382607,2440762225,0.00000261364794684886,6376.78333333333,265.699305555556
5456,8.6295,5.4553,60,595406,8000383722,0.00000167952623923844,9923.43333333333,413.476388888889
5457,0.438,4.9272,58,593182,9921453696,0.00000168582323806184,9886.36666666667,411.931944444445
5458,7.8504,7.8694,82,653064,8243388348,0.00000153124349221516,10884.4,453.516666666667
5459,0.4239,2.9971,20,778510,6678690323,0.00000128450501599209,12975.1666666667,540.631944444445
5460,1.8809,6.5283,93,211875,6202688346,0.00000471976401179941,3531.25,147.135416666667
5461,5.4378,3.8591,74,693771,4104683332,0.00000144139780994017,11562.85,481.785416666667
5462,0.3816,1.9299,5,152997,6247800113,0.00000653607587076871,2549.95,106.247916666667
5463,2.9835,3.417,69,379299,2963209412,0.00000263644248996175,6321.65,263.402083333333
5464,7.3669,6.7905,104,168042,1011788600,0.00000595089322907368,2800.7,116.695833333333
5465,4.8797,4.7399,70,763595,5711412402,0.00000130959474590588,12726.5833333333,530.274305555556
5466,7.2705,3.3233,2,74406,6402203289,0.0000134397763621213,1240.1,51.6708333333333
5467,7.791,6.6285,2,160666,2487259315,0.00000622409221615028,2677.76666666667,111.573611111111
5468,4.6294,2.8289,76,730490,9446201153,0.00000136894413338992,12174.8333333333,507.284722222222
5469,3.0786,5.9136,63,744190,8943156624,0.00000134374286136605,12403.1666666667,516.798611111111
5470,7.5749,8.0792,34,575994,8025381913,0.00000173612919579023,9599.9,399.995833333333
5471,0.0992,6.5481,20,382148,5148691522,0.00000261678721333096,6369.13333333333,265.380555555556
5472,3.7476,3.9302,823,410575,3462978534,0.00000243560859769835,6842.91666666667,285.121527777778
5473,8.8281,8.5356,108,120771,4575549145,0.00000828013347575163,2012.85,83.86875
5474,3.4855,4.7126,4,398534,9558618016,0.00000250919620408798,6642.23333333333,276.759722222222
5475,3.8447,9.05,68,6652,2017874257,0.000150330727600722,110.866666666667,4.61944444444444
5476,8.4943,4.8305,8,30538,6393062205,0.0000327460868426223,508.966666666667,21.2069444444444
5477,7.3993,5.4576,67,565334,5899756162,0.00000176886583860161,9422.23333333333,392.593055555556
5478,7.6581,4.7815,3,33187,7209098461,0.0000301322807123271,553.116666666667,23.0465277777778
5479,6.3947,6.0026,27,643072,9416412557,0.00000155503582802548,10717.8666666667,446.577777777778
5480,8.574,2.3074,4,37521,1377411502,0.0000266517416913195,625.35,26.05625
5481,6.3699,8.7051,203,719229,8965537327,0.00000139037775173137,11987.15,499.464583333333
5482,5.6777,3.6842,168,389871,7858314184,0.00000256495097096219,6497.85,270.74375
5483,0.7324,0.1831,32,769840,5059842720,0.00000129897121479788,12830.6666666667,534.611111111111
5484,4.7854,0.8205,13,458382,5571847493,0.00000218158653699316,7639.7,318.320833333333
5485,8.2247,1.8674,69,179005,2099318716,0.00000558643613306891,2983.41666666667,124.309027777778
5486,5.9005,3.6637,11,420762,4927432639,0.00000237664047608862,7012.7,292.195833333333
5487,2.9802,4.4344,63,515161,1705892189,0.00000194114073076184,8586.01666666667,357.750694444444
5488,1.4525,0.6579,58,704274,9752181225,0.00000141990191317584,11737.9,489.079166666667
5489,8.9429,9.1449,9,171957,7606975851,0.00000581540734020714,2865.95,119.414583333333
5490,2.1492,8.6568,323,780935,2585152322,0.00000128051630417384,13015.5833333333,542.315972222222
5491,8.5602,5.4844,5,264664,6044207091,0.00000377837560076172,4411.06666666667,183.794444444444
5492,1.3243,4.9249,752,613323,6498442926,0.00000163046225235316,10222.05,425.91875
5493,7.1957,9.7051,10,359532,9050886246,0.00000278139358944406,5992.2,249.675
5494,1.3562,1.2205,17,350968,3795644949,0.00000284926261083632,5849.46666666667,243.727777777778
5495,2.8451,2.7102,14,100626,8463654946,0.00000993778943811739,1677.1,69.8791666666667
5496,7.4902,9.5931,106,726753,2371439021,0.00000137598331207439,12112.55,504.689583333333
5497,5.399,9.2256,62,742530,5813656291,0.00000134674693278386,12375.5,515.645833333333
5498,2.1553,6.8289,45,207351,5401606309,0.00000482274018451804,3455.85,143.99375
5499,0.1169,3.1871,65,108988,3367394984,0.00000917532205380409,1816.46666666667,75.6861111111111
5500,7.1454,6.7822,6,379839,2946838282,0.00000263269437840769,6330.65,263.777083333333
5501,5.6989,5.3749,8,696225,6253178533,0.0000014363172824877,11603.75,483.489583333333
5502,8.0889,7.6406,156,682971,6537432872,0.00000146419101250273,11382.85,474.285416666667
5503,7.2907,4.9602,8,699974,2648042352,0.00000142862449176684,11666.2333333333,486.093055555556
5504,9.8592,9.6314,6,155516,3421673610,0.00000643020653823401,2591.93333333333,107.997222222222
5505,3.1318,4.6069,60,515806,5091283172,0.00000193871339224437,8596.76666666667,358.198611111111
5506,7.6517,0.812,71,653313,6255196095,0.00000153065988278207,10888.55,453.689583333333
5507,9.2392,9.404,31,602497,9880076833,0.00000165975930170607,10041.6166666667,418.400694444444
5508,2.288,9.4829,64,575793,2061512145,0.0000017367352503417,9596.55,399.85625
5509,3.8157,7.2856,27,736118,5422559296,0.00000135847785273557,12268.6333333333,511.193055555556
5510,3.8459,9.6244,18,68930,6262731477,0.0000145074713477441,1148.83333333333,47.8680555555556
5511,1.1169,3.6353,42,501476,5881435674,0.00000199411337731018,8357.93333333333,348.247222222222
5512,3.4835,6.5046,24,570121,5177375502,0.00000175401362166979,9502.01666666667,395.917361111111
5513,7.3853,4.3057,15,152686,4638808598,0.00000654938894201171,2544.76666666667,106.031944444444
5514,5.0787,8.7605,504,418401,6154328662,0.00000239005164901614,6973.35,290.55625
5515,9.1105,1.0104,5,602189,2405370760,0.00000166060821436459,10036.4833333333,418.186805555556
5516,5.826,5.0915,73,280506,7891486312,0.00000356498613220395,4675.1,194.795833333333
5517,2.3933,1.9093,12,608022,9886360780,0.00000164467733075448,10133.7,422.2375
5518,7.4287,0.5337,98,765981,6811138850,0.00000130551541095667,12766.35,531.93125
5519,8.8607,8.4243,74,525575,5425643392,0.00000190267801931218,8759.58333333333,364.982638888889
5520,2.1161,5.3888,62,743976,2939442890,0.00000134412938051765,12399.6,516.65
5521,3.1945,7.307,65,416503,2414654122,0.00000240094309044593,6941.71666666667,289.238194444444
5522,7.0569,8.7163,10,365736,5319598312,0.00000273421265612354,6095.6,253.983333333333
5523,9.6035,3.1349,83,703243,1682605377,0.00000142198358177756,11720.7166666667,488.363194444445
5524,8.7677,2.3387,5,781458,4917013418,0.00000127965930350703,13024.3,542.679166666667
5525,0.7476,5.8456,86,395978,3787430716,0.00000252539282485391,6599.63333333333,274.984722222222
5526,8.66,8.2569,67,771700,6170598425,0.00000129584035246858,12861.6666666667,535.902777777778
5527,8.2364,9.1396,66,594578,3589822893,0.00000168186512114474,9909.63333333333,412.901388888889
5528,4.035,6.7645,45,411532,1985250494,0.00000242994469445875,6858.86666666667,285.786111111111
5529,0.7564,9.1981,66,482948,6525122324,0.00000207061629823501,8049.13333333333,335.380555555556
5530,6.3908,6.0473,9,296912,3375686390,0.0000033680012933125,4948.53333333333,206.188888888889
5531,0.0456,9.6285,66,564634,4512636219,0.00000177105877435649,9410.56666666667,392.106944444444
5532,4.7494,7.935,29,632017,9584750042,0.00000158223592086922,10533.6166666667,438.900694444444
5533,2.0737,6.782,8,179589,9286025187,0.00000556826977153389,2993.15,124.714583333333
5534,7.6745,9.3543,6,531554,7804601634,0.00000188127640841758,8859.23333333333,369.134722222222
5535,3.8721,3.8346,24,14386,7761533427,0.0000695120255804254,239.766666666667,9.99027777777778
5536,3.6405,0.5576,76,549966,1090532170,0.00000181829422182462,9166.1,381.920833333333
5537,2.6327,8.7859,206,738576,1394726007,0.00000135395680336215,12309.6,512.9
5538,9.9211,0.3402,71,749814,4802629431,0.00000133366408202568,12496.9,520.704166666667
5539,7.181,6.1297,71,492560,2382117919,0.00000203020951762222,8209.33333333333,342.055555555556
5540,6.2008,2.8015,59,398199,6162619730,0.00000251130716049011,6636.65,276.527083333333
5541,3.6436,4.2574,54,780644,8575079191,0.00000128099364114757,13010.7333333333,542.113888888889
5542,3.8033,2.7769,78,215466,4932578245,0.00000464110346876073,3591.1,149.629166666667
5543,7.2837,9.4936,173,107242,9456683237,0.00000932470487309077,1787.36666666667,74.4736111111111
5544,8.7044,2.3669,64,518917,6161752018,0.00000192709045955326,8648.61666666667,360.359027777778
5545,2.065,5.1775,5,585471,4687449095,0.00000170802652906805,9757.85,406.577083333333
5546,4.9251,6.3598,62,620257,5919597626,0.00000161223492842483,10337.6166666667,430.734027777778
5547,8.8356,5.444,65,612529,4796738884,0.00000163257576375976,10208.8166666667,425.367361111111
5548,7.4244,1.1257,75,734176,4503883724,0.00000136207121997995,12236.2666666667,509.844444444444
5549,6.5503,1.3575,10,758915,9093558935,0.00000131767062187465,12648.5833333333,527.024305555556
5550,9.2313,1.5933,157,517504,1671862602,0.0000019323522137027,8625.06666666667,359.377777777778
5551,0.3903,9.3121,16,193296,1428886397,0.0000051734127969539,3221.6,134.233333333333
5552,9.6109,2.0291,19,132246,6214099188,0.00000756166538118355,2204.1,91.8375
5553,6.1998,5.5625,72,30374,4896051241,0.0000329228945808915,506.233333333333,21.0930555555556
5554,7.0952,8.7796,4,336820,8914382758,0.00000296894483700493,5613.66666666667,233.902777777778
5555,4.2744,4.5116,65,385467,4327728483,0.00000259425579881027,6424.45,267.685416666667
5556,6.1063,9.5125,51,579109,3671869984,0.00000172679063872259,9651.81666666667,402.159027777778
5557,7.3228,4.7533,63,378092,5173698408,0.00000264485892322504,6301.53333333333,262.563888888889
5558,0.773,5.4198,78,418368,9410828226,0.00000239024017133242,6972.8,290.533333333333
5559,5.746,0.8819,160,479473,8699014272,0.00000208562317377621,7991.21666666667,332.967361111111
5560,9.9393,5.3037,63,322168,4017004565,0.00000310397059919048,5369.46666666667,223.727777777778
5561,4.7883,8.208,38,577009,6205588671,0.0000017330752206638,9616.81666666667,400.700694444444
5562,1.9562,0.2308,9,153275,2630022627,0.0000065242211710977,2554.58333333333,106.440972222222
5563,3.2168,2.2666,97,514038,2134834923,0.00000194538146985242,8567.3,356.970833333333
5564,7.854,0.862,53,497807,1407215012,0.00000200881064348231,8296.78333333333,345.699305555556
5565,1.1343,5.3149,22,418305,9972548964,0.00000239060016017021,6971.75,290.489583333333
5566,1.5682,9.5953,932,674176,1067671837,0.00000148329219669641,11236.2666666667,468.177777777778
5567,9.8513,6.9667,117,157754,8825317379,0.00000633898348060905,2629.23333333333,109.551388888889
5568,3.0319,1.8994,27,625247,4545862062,0.00000159936792979415,10420.7833333333,434.199305555556
5569,9.2223,9.4856,68,552023,7724870498,0.00000181151872295176,9200.38333333333,383.349305555556
5570,1.7077,3.8675,65,96172,5857345798,0.0000103980368506426,1602.86666666667,66.7861111111111
5571,5.1792,4.3314,47,683866,8034361524,0.00000146227477312807,11397.7666666667,474.906944444444
5572,8.4076,2.4632,60,210950,4380869927,0.00000474045982460299,3515.83333333333,146.493055555556
5573,5.7192,6.821,398,673078,2424735871,0.00000148571190857523,11217.9666666667,467.415277777778
5574,5.9032,4.7525,29,309589,8080269435,0.00000323008892434809,5159.81666666667,214.992361111111
5575,5.2068,3.9485,8,774924,7416901089,0.00000129044912791448,12915.4,538.141666666667
5576,4.6312,3.1255,62,366709,8875531073,0.00000272695788758934,6111.81666666667,254.659027777778
5577,8.5077,3.3823,179,333412,7881389149,0.00000299929216704858,5556.86666666667,231.536111111111
5578,5.1393,5.3735,146,762695,3180263265,0.00000131114010187559,12711.5833333333,529.649305555556
5579,1.3968,5.39,73,706704,5818055427,0.00000141501958387104,11778.4,490.766666666667
5580,1.0089,2.7287,19,732410,1527921905,0.00000136535547029669,12206.8333333333,508.618055555556
5581,0.8294,9.0096,61,222322,2023849651,0.00000449798040679735,3705.36666666667,154.390277777778
5582,2.4276,0.1542,7,714250,2378843567,0.00000140007000350018,11904.1666666667,496.006944444444
5583,6.4266,9.9281,53,539534,8137974356,0.00000185345131168749,8992.23333333333,374.676388888889
5584,1.6602,7.3009,228,726824,4759690802,0.00000137584889877054,12113.7333333333,504.738888888889
5585,8.0814,4.8186,44,691061,1293097961,0.00000144705026039669,11517.6833333333,479.903472222222
5586,2.26,8.9902,66,5972,8637115336,0.000167448091091762,99.5333333333333,4.14722222222222
5587,8.2891,3.7113,73,716064,7001615505,0.00000139652321580194,11934.4,497.266666666667
5588,8.9531,8.3714,20,57001,6716928676,0.0000175435518675111,950.016666666667,39.5840277777778
5589,1.3906,9.4632,71,456762,9580156818,0.00000218932398054129,7612.7,317.195833333333
5590,6.8257,8.0817,75,718531,5596014412,0.00000139172840141901,11975.5166666667,498.979861111111
5591,7.0012,7.7119,79,762045,6628526907,0.00000131225846242676,12700.75,529.197916666667
5592,5.0611,6.2165,8,220688,9409352498,0.00000453128398462988,3678.13333333333,153.255555555556
5593,8.6822,6.397,68,312968,9718820480,0.00000319521484624626,5216.13333333333,217.338888888889
5594,3.8035,5.1355,8,197634,4431166601,0.00000505985812157827,3293.9,137.245833333333
5595,4.7712,6.2259,72,95744,3779015935,0.0000104445187165775,1595.73333333333,66.4888888888889
5596,5.9367,9.6356,62,775029,5513812163,0.00000129027429941331,12917.15,538.214583333333
5597,8.7309,2.337,10,399800,4917013418,0.00000250125062531266,6663.33333333333,277.638888888889
5598,1.4561,2.3649,31,609993,6492221068,0.00000163936307465823,10166.55,423.60625
5599,7.8338,2.3346,5,165597,5227604633,0.00000603875674076221,2759.95,114.997916666667
5600,0.1027,8.5961,65,398078,5435941405,0.00000251207049874648,6634.63333333333,276.443055555556
5601,3.2157,6.5449,15,616733,1935205784,0.00000162144720648968,10278.8833333333,428.286805555556
5602,0.5149,5.6231,172,664279,6398960805,0.00000150539155987168,11071.3166666667,461.304861111111
5603,4.439,8.6897,45,317427,4854913898,0.00000315033062719932,5290.45,220.435416666667
5604,7.8984,1.3408,10,1001,1002574526,0.000999000999000999,16.6833333333333,0.695138888888889
5605,8.0334,6.5737,60,512712,9350232148,0.00000195041270732887,8545.2,356.05
5606,2.6843,0.4503,216,729846,4756089226,0.00000137015205947556,12164.1,506.8375
5607,2.2491,3.0196,68,530501,6378500113,0.00000188501058433443,8841.68333333333,368.403472222222
5608,1.9499,6.9027,54,120848,9224000112,0.00000827485767244803,2014.13333333333,83.9222222222222
5609,7.4329,8.8207,168,552307,6931128798,0.00000181058722775558,9205.11666666667,383.546527777778
5610,7.8146,1.528,59,724628,9197117837,0.00000138001843704632,12077.1333333333,503.213888888889
5611,2.3706,0.5975,68,611730,2124926656,0.00000163470812286466,10195.5,424.8125
5612,1.5466,9.4948,12,197801,3465704268,0.00000505558616993847,3296.68333333333,137.361805555556
5613,5.8153,0.4625,18,318620,7213209868,0.00000313853493189379,5310.33333333333,221.263888888889
5614,7.1032,0.394,159,498677,2062778982,0.00000200530603978126,8311.28333333333,346.303472222222
5615,7.0121,7.6312,74,33054,8151381647,0.0000302535245356084,550.9,22.9541666666667
5616,5.8993,0.514,3,32722,6797586969,0.0000305604791883137,545.366666666667,22.7236111111111
5617,3.6806,8.8664,5,617967,6337749979,0.00000161820938658537,10299.45,429.14375
5618,4.6357,4.5407,3,701527,3200491055,0.00000142546188528738,11692.1166666667,487.171527777778
5619,9.1486,0.7283,9,362271,5964473353,0.00000276036447852574,6037.85,251.577083333333
5620,7.5143,9.4817,101,382788,2632638436,0.00000261241209233309,6379.8,265.825
5621,2.7049,4.5901,32,550142,1805164165,0.00000181771251785903,9169.03333333333,382.043055555556
5622,5.7534,6.3857,53,357354,1035007131,0.0000027983456180706,5955.9,248.1625
5623,8.1267,6.524,55,43400,4039092798,0.0000230414746543779,723.333333333333,30.1388888888889
5624,9.7825,1.3357,69,548924,5655861534,0.00000182174581544986,9148.73333333333,381.197222222222
5625,4.5242,8.7419,167,555800,2485711141,0.00000179920834832674,9263.33333333333,385.972222222222
5626,8.6967,8.8196,62,75742,8295819642,0.0000132027144780967,1262.36666666667,52.5986111111111
5627,2.794,8.1616,785,672726,5859182530,0.00000148648929876354,11212.1,467.170833333333
5628,3.4395,8.6225,8,570266,2268383372,0.00000175356763335005,9504.43333333333,396.018055555556
5629,7.1799,5.2383,99,764566,5137777461,0.0000013079315585574,12742.7666666667,530.948611111111
5630,6.6777,4.9367,65,139953,9962952111,0.00000714525590734032,2332.55,97.1895833333333
5631,6.2903,7.4091,44,778753,7096094109,0.00000128410420248782,12979.2166666667,540.800694444444
5632,2.4718,4.5005,63,161690,7534136564,0.00000618467437689406,2694.83333333333,112.284722222222
5633,3.6825,0.0311,167,240755,6085991588,0.0000041536001329152,4012.58333333333,167.190972222222
5634,6.8956,0.2656,37,470426,4158457048,0.0000021257328463988,7840.43333333333,326.684722222222
